"lagoslakeid","lake_area_ha","lake_perim_meters","iws_zoneid","iws_ha","state_zoneid.x","elevation_m","sampledate","chla","secchi","Water.pct","Urban.pct","Undeveloped.pct","Ag.pct","LakeIWS.Ratio","DOY","Season","US_L3NAME"
80553,33.2504336,2359.9951,"IWS_25930",508.4503905,"State_14",269.7420044,2010-10-08,31,1.1,1.65,63.32,14.94,20.1,0.0653956299793618,281,"Late","North Central Hardwood Forests"
80553,33.2504336,2359.9951,"IWS_25930",508.4503905,"State_14",269.7420044,2011-10-09,51,0.9,1.65,63.32,14.94,20.1,0.0653956299793618,282,"Late","North Central Hardwood Forests"
80553,33.2504336,2359.9951,"IWS_25930",508.4503905,"State_14",269.7420044,2011-10-22,44,0.9,1.65,63.32,14.94,20.1,0.0653956299793618,295,"Late","North Central Hardwood Forests"
80553,33.2504336,2359.9951,"IWS_25930",508.4503905,"State_14",269.7420044,2009-10-20,39,1.1,1.65,63.32,14.94,20.1,0.0653956299793618,293,"Late","North Central Hardwood Forests"
80553,33.2504336,2359.9951,"IWS_25930",508.4503905,"State_14",269.7420044,2012-10-03,71,0.8,1.65,63.32,14.94,20.1,0.0653956299793618,277,"Late","North Central Hardwood Forests"
80553,33.2504336,2359.9951,"IWS_25930",508.4503905,"State_14",269.7420044,2012-10-15,23,1,1.65,63.32,14.94,20.1,0.0653956299793618,289,"Late","North Central Hardwood Forests"
80564,5.614851918,1257.7122,"IWS_28091",37.46949303,"State_14",306.9524231,2010-10-12,510,0.08,4.63,1.22,13.42,80.74,0.149851291382685,285,"Late","North Central Hardwood Forests"
80564,5.614851918,1257.7122,"IWS_28091",37.46949303,"State_14",306.9524231,2011-10-11,60,0.6,4.63,1.22,13.42,80.74,0.149851291382685,284,"Late","North Central Hardwood Forests"
81556,15.42090543,2412.0643,"IWS_26173",63.35464462,"State_14",297.25,2010-10-12,5,2.41,0.99,16.31,42.98,39.72,0.243406075789617,285,"Late","North Central Hardwood Forests"
81556,15.42090543,2412.0643,"IWS_26173",63.35464462,"State_14",297.25,2009-10-06,5.1,4.44,0.99,16.31,42.98,39.72,0.243406075789617,279,"Late","North Central Hardwood Forests"
81822,445.7570925,8174.3395,"IWS_32960",1833.737779,"State_14",440.519928,2009-10-19,3.94,3,1.32,2.76,95,0.92,0.243086605732193,292,"Late","Northern Lakes and Forests"
81822,445.7570925,8174.3395,"IWS_32960",1833.737779,"State_14",440.519928,2010-10-11,3.12,3.6,1.32,2.76,95,0.92,0.243086605732193,284,"Late","Northern Lakes and Forests"
81822,445.7570925,8174.3395,"IWS_32960",1833.737779,"State_14",440.519928,2011-10-20,4.35,3.7,1.32,2.76,95,0.92,0.243086605732193,293,"Late","Northern Lakes and Forests"
83634,33.92598412,3090.6979,"IWS_20051",1155.321847,"State_14",357.4159851,2009-10-26,72,0.8,1.32,5.81,7.96,84.91,0.029364963718201,299,"Late","North Central Hardwood Forests"
84662,70.02314102,4874.4155,"IWS_24476",641.9843446,"State_14",357.4159851,2009-10-26,28,0.8,2.6,7.38,5.52,84.5,0.109072972898785,299,"Late","North Central Hardwood Forests"
84729,37.04889226,6177.7336,"IWS_24866",133.1606823,"State_14",288.0379944,2011-10-04,28,1.2,13.11,27.1,21.35,38.45,0.278226963245291,277,"Late","North Central Hardwood Forests"
84729,37.04889226,6177.7336,"IWS_24866",133.1606823,"State_14",288.0379944,2011-10-26,19,1.8,13.11,27.1,21.35,38.45,0.278226963245291,299,"Late","North Central Hardwood Forests"
85683,10.7628783,1297.4969,"IWS_20465",48.5050958,"State_14",266.1889954,2011-10-17,18,1.95,5.4,0,42.64,51.95,0.221891702768269,290,"Late","North Central Hardwood Forests"
85738,30.31938068,4279.2346,"IWS_24132",2511.072859,"State_14",270.75,2011-10-11,110,0.5,1.74,83.38,4.49,10.38,0.0120742735804465,284,"Late","North Central Hardwood Forests"
85738,30.31938068,4279.2346,"IWS_24132",2511.072859,"State_14",270.75,2011-10-21,25,0.6,1.74,83.38,4.49,10.38,0.0120742735804465,294,"Late","North Central Hardwood Forests"
85738,30.31938068,4279.2346,"IWS_24132",2511.072859,"State_14",270.75,2012-10-03,43,0.45,1.74,83.38,4.49,10.38,0.0120742735804465,277,"Late","North Central Hardwood Forests"
85738,30.31938068,4279.2346,"IWS_24132",2511.072859,"State_14",270.75,2012-10-16,14,0.65,1.74,83.38,4.49,10.38,0.0120742735804465,290,"Late","North Central Hardwood Forests"
85792,14.97341777,2892.1952,"IWS_28188",371.1510637,"State_14",268.8349915,2011-10-05,59,1.2,1.74,45.23,17.83,35.17,0.0403431896994453,278,"Late","North Central Hardwood Forests"
85792,14.97341777,2892.1952,"IWS_28188",371.1510637,"State_14",268.8349915,2009-10-18,4,2.2,1.74,45.23,17.83,35.17,0.0403431896994453,291,"Late","North Central Hardwood Forests"
85792,14.97341777,2892.1952,"IWS_28188",371.1510637,"State_14",268.8349915,2012-10-10,29,1.37,1.74,45.23,17.83,35.17,0.0403431896994453,284,"Late","North Central Hardwood Forests"
85795,11.2822795,1320.8995,"IWS_28441",72.40977565,"State_14",291.0547485,2010-10-12,61,0.46,7.78,10.29,31.37,50.57,0.155811551668576,285,"Late","North Central Hardwood Forests"
85795,11.2822795,1320.8995,"IWS_28441",72.40977565,"State_14",291.0547485,2011-10-11,22,1.4,7.78,10.29,31.37,50.57,0.155811551668576,284,"Late","North Central Hardwood Forests"
85795,11.2822795,1320.8995,"IWS_28441",72.40977565,"State_14",291.0547485,2009-10-14,30,1.2,7.78,10.29,31.37,50.57,0.155811551668576,287,"Late","North Central Hardwood Forests"
85795,11.2822795,1320.8995,"IWS_28441",72.40977565,"State_14",291.0547485,2012-10-01,23,1.22,7.78,10.29,31.37,50.57,0.155811551668576,275,"Late","North Central Hardwood Forests"
85795,11.2822795,1320.8995,"IWS_28441",72.40977565,"State_14",291.0547485,2012-10-15,37,1.06,7.78,10.29,31.37,50.57,0.155811551668576,289,"Late","North Central Hardwood Forests"
86726,30.9440081,3481.8074,"IWS_24676",105.451199,"State_14",290.5390015,2010-10-01,25,0.7,5.78,9.34,17.49,67.38,0.293443871605481,274,"Late","North Central Hardwood Forests"
86726,30.9440081,3481.8074,"IWS_24676",105.451199,"State_14",290.5390015,2010-10-11,12,1,5.78,9.34,17.49,67.38,0.293443871605481,284,"Late","North Central Hardwood Forests"
86726,30.9440081,3481.8074,"IWS_24676",105.451199,"State_14",290.5390015,2011-10-03,7.8,2.5,5.78,9.34,17.49,67.38,0.293443871605481,276,"Late","North Central Hardwood Forests"
86726,30.9440081,3481.8074,"IWS_24676",105.451199,"State_14",290.5390015,2011-10-18,6,2.6,5.78,9.34,17.49,67.38,0.293443871605481,291,"Late","North Central Hardwood Forests"
86726,30.9440081,3481.8074,"IWS_24676",105.451199,"State_14",290.5390015,2009-10-12,10,1.3,5.78,9.34,17.49,67.38,0.293443871605481,285,"Late","North Central Hardwood Forests"
86726,30.9440081,3481.8074,"IWS_24676",105.451199,"State_14",290.5390015,2012-10-15,4.1,2.2,5.78,9.34,17.49,67.38,0.293443871605481,289,"Late","North Central Hardwood Forests"
86763,44.48174458,4623.7379,"IWS_22295",139.9092361,"State_14",282.0109863,2012-10-01,43,0.5,8.56,13.83,9.01,68.6,0.317932867192604,275,"Late","North Central Hardwood Forests"
86763,44.48174458,4623.7379,"IWS_22295",139.9092361,"State_14",282.0109863,2012-10-15,33,0.5,8.56,13.83,9.01,68.6,0.317932867192604,289,"Late","North Central Hardwood Forests"
87796,4.460343577,1228.8499,"IWS_20620",55.01156012,"State_14",279.2500916,2010-10-11,88,1.37,0.65,81.04,4.9,13.4,0.081080114202731,284,"Late","North Central Hardwood Forests"
87796,4.460343577,1228.8499,"IWS_20620",55.01156012,"State_14",279.2500916,2011-10-03,37,1.1,0.65,81.04,4.9,13.4,0.081080114202731,276,"Late","North Central Hardwood Forests"
87796,4.460343577,1228.8499,"IWS_20620",55.01156012,"State_14",279.2500916,2011-10-17,20,1.4,0.65,81.04,4.9,13.4,0.081080114202731,290,"Late","North Central Hardwood Forests"
87796,4.460343577,1228.8499,"IWS_20620",55.01156012,"State_14",279.2500916,2012-10-11,1.4,1.37,0.65,81.04,4.9,13.4,0.081080114202731,285,"Late","North Central Hardwood Forests"
88857,15.64125659,1644.1574,"IWS_20512",83.03496299,"State_14",270.1539917,2010-10-12,14,1.1,1.2,79.54,19.26,0,0.188369525640467,285,"Late","North Central Hardwood Forests"
88965,13.09301756,2783.5202,"IWS_28092",34.12813664,"State_14",305.5031128,2010-10-12,230,0.3,11.8,2.95,35.38,49.87,0.383642907261872,285,"Late","North Central Hardwood Forests"
88965,13.09301756,2783.5202,"IWS_28092",34.12813664,"State_14",305.5031128,2011-10-11,39,1.1,11.8,2.95,35.38,49.87,0.383642907261872,284,"Late","North Central Hardwood Forests"
88965,13.09301756,2783.5202,"IWS_28092",34.12813664,"State_14",305.5031128,2009-10-13,530,0.1,11.8,2.95,35.38,49.87,0.383642907261872,286,"Late","North Central Hardwood Forests"
88965,13.09301756,2783.5202,"IWS_28092",34.12813664,"State_14",305.5031128,2012-10-02,39,1.06,11.8,2.95,35.38,49.87,0.383642907261872,276,"Late","North Central Hardwood Forests"
88965,13.09301756,2783.5202,"IWS_28092",34.12813664,"State_14",305.5031128,2012-10-18,120,1.21,11.8,2.95,35.38,49.87,0.383642907261872,292,"Late","North Central Hardwood Forests"
88977,27.22725545,2058.8549,"IWS_27599",170.2053989,"State_14",271.9580078,2010-10-13,8.9,1.7,1.86,13.2,78.44,6.49,0.159967049376599,286,"Late","North Central Hardwood Forests"
88977,27.22725545,2058.8549,"IWS_27599",170.2053989,"State_14",271.9580078,2011-10-05,10,1.6,1.86,13.2,78.44,6.49,0.159967049376599,278,"Late","North Central Hardwood Forests"
88977,27.22725545,2058.8549,"IWS_27599",170.2053989,"State_14",271.9580078,2011-10-19,13,1.3,1.86,13.2,78.44,6.49,0.159967049376599,292,"Late","North Central Hardwood Forests"
88977,27.22725545,2058.8549,"IWS_27599",170.2053989,"State_14",271.9580078,2009-10-15,7.2,1.8,1.86,13.2,78.44,6.49,0.159967049376599,288,"Late","North Central Hardwood Forests"
88977,27.22725545,2058.8549,"IWS_27599",170.2053989,"State_14",271.9580078,2012-10-01,8.1,1.8,1.86,13.2,78.44,6.49,0.159967049376599,275,"Late","North Central Hardwood Forests"
88977,27.22725545,2058.8549,"IWS_27599",170.2053989,"State_14",271.9580078,2012-10-18,25,1.1,1.86,13.2,78.44,6.49,0.159967049376599,292,"Late","North Central Hardwood Forests"
89989,15.46210207,2816.5638,"IWS_28312",161.1539092,"State_14",290.5639954,2010-10-11,4.9,1.98,1.68,6.31,56.45,35.57,0.0959461805596709,284,"Late","North Central Hardwood Forests"
89989,15.46210207,2816.5638,"IWS_28312",161.1539092,"State_14",290.5639954,2011-10-10,13,2.4,1.68,6.31,56.45,35.57,0.0959461805596709,283,"Late","North Central Hardwood Forests"
89989,15.46210207,2816.5638,"IWS_28312",161.1539092,"State_14",290.5639954,2009-10-14,2.5,2.1,1.68,6.31,56.45,35.57,0.0959461805596709,287,"Late","North Central Hardwood Forests"
90015,10.98483566,2047.7312,"IWS_29040",2066.824125,"State_14",267.0470886,2011-10-14,4,2.4,0.38,32,5.59,62.01,0.00531483812634517,287,"Late","Western Corn Belt Plains"
90878,7.720681877,1349.3206,"IWS_19700",462.6193296,"State_14",281.0639954,2011-10-04,11,3.4,3.5,10.61,21.52,64.38,0.0166890602770006,277,"Late","North Central Hardwood Forests"
90878,7.720681877,1349.3206,"IWS_19700",462.6193296,"State_14",281.0639954,2011-10-20,5.1,3.4,3.5,10.61,21.52,64.38,0.0166890602770006,293,"Late","North Central Hardwood Forests"
90878,7.720681877,1349.3206,"IWS_19700",462.6193296,"State_14",281.0639954,2012-10-09,12,1.67,3.5,10.61,21.52,64.38,0.0166890602770006,283,"Late","North Central Hardwood Forests"
90878,7.720681877,1349.3206,"IWS_19700",462.6193296,"State_14",281.0639954,2012-10-23,41,1.21,3.5,10.61,21.52,64.38,0.0166890602770006,297,"Late","North Central Hardwood Forests"
91948,16.83128207,2194.4232,"IWS_22836",36.36275052,"State_14",303.3500061,2011-10-22,1.2,2.5,5.96,10.92,54.84,28.28,0.462871532799549,295,"Late","North Central Hardwood Forests"
91948,16.83128207,2194.4232,"IWS_22836",36.36275052,"State_14",303.3500061,2010-10-03,33,0.7,5.96,10.92,54.84,28.28,0.462871532799549,276,"Late","North Central Hardwood Forests"
91948,16.83128207,2194.4232,"IWS_22836",36.36275052,"State_14",303.3500061,2010-10-17,6.4,0.7,5.96,10.92,54.84,28.28,0.462871532799549,290,"Late","North Central Hardwood Forests"
91948,16.83128207,2194.4232,"IWS_22836",36.36275052,"State_14",303.3500061,2009-10-04,14,1.4,5.96,10.92,54.84,28.28,0.462871532799549,277,"Late","North Central Hardwood Forests"
91948,16.83128207,2194.4232,"IWS_22836",36.36275052,"State_14",303.3500061,2009-10-18,61,0.5,5.96,10.92,54.84,28.28,0.462871532799549,291,"Late","North Central Hardwood Forests"
91948,16.83128207,2194.4232,"IWS_22836",36.36275052,"State_14",303.3500061,2012-10-14,7.3,2.1,5.96,10.92,54.84,28.28,0.462871532799549,288,"Late","North Central Hardwood Forests"
91980,5.342381353,1004.0663,"IWS_26517",72.4541461,"State_14",221.0420685,2010-10-12,2,5.3,0.25,83.16,0,16.6,0.0737346534403502,285,"Late","North Central Hardwood Forests"
91980,5.342381353,1004.0663,"IWS_26517",72.4541461,"State_14",221.0420685,2011-10-06,2.8,4.3,0.25,83.16,0,16.6,0.0737346534403502,279,"Late","North Central Hardwood Forests"
91980,5.342381353,1004.0663,"IWS_26517",72.4541461,"State_14",221.0420685,2011-10-24,1.8,2.9,0.25,83.16,0,16.6,0.0737346534403502,297,"Late","North Central Hardwood Forests"
91980,5.342381353,1004.0663,"IWS_26517",72.4541461,"State_14",221.0420685,2009-10-19,9.6,2.97,0.25,83.16,0,16.6,0.0737346534403502,292,"Late","North Central Hardwood Forests"
91980,5.342381353,1004.0663,"IWS_26517",72.4541461,"State_14",221.0420685,2012-10-03,4.4,2.8,0.25,83.16,0,16.6,0.0737346534403502,277,"Late","North Central Hardwood Forests"
91980,5.342381353,1004.0663,"IWS_26517",72.4541461,"State_14",221.0420685,2012-10-16,5.3,2.5,0.25,83.16,0,16.6,0.0737346534403502,290,"Late","North Central Hardwood Forests"
92026,8.963064423,2688.1822,"IWS_27173",127.8600133,"State_14",287.1640015,2010-10-11,14,1.68,2.61,8.03,39.86,49.51,0.0701006060586731,284,"Late","North Central Hardwood Forests"
92026,8.963064423,2688.1822,"IWS_27173",127.8600133,"State_14",287.1640015,2011-10-11,5.2,2,2.61,8.03,39.86,49.51,0.0701006060586731,284,"Late","North Central Hardwood Forests"
92026,8.963064423,2688.1822,"IWS_27173",127.8600133,"State_14",287.1640015,2009-10-13,3.9,0.9,2.61,8.03,39.86,49.51,0.0701006060586731,286,"Late","North Central Hardwood Forests"
94023,47.01947513,5189.5522,"IWS_21978",1495.574135,"State_14",260.6610107,2010-10-16,92,0.5,0.37,99.02,0.6,0,0.0314390801697035,289,"Late","North Central Hardwood Forests"
94983,11.40415367,1513.2498,"IWS_24334",3.258021457,"State_14",249.0839996,2010-10-13,3,1.9,22.22,0,69.45,8.33,3.50033105076631,286,"Late","North Central Hardwood Forests"
94983,11.40415367,1513.2498,"IWS_24334",3.258021457,"State_14",249.0839996,2011-10-05,1.8,2,22.22,0,69.45,8.33,3.50033105076631,278,"Late","North Central Hardwood Forests"
94983,11.40415367,1513.2498,"IWS_24334",3.258021457,"State_14",249.0839996,2011-10-19,6.5,1.4,22.22,0,69.45,8.33,3.50033105076631,292,"Late","North Central Hardwood Forests"
94983,11.40415367,1513.2498,"IWS_24334",3.258021457,"State_14",249.0839996,2009-10-14,3.2,1.9,22.22,0,69.45,8.33,3.50033105076631,287,"Late","North Central Hardwood Forests"
94983,11.40415367,1513.2498,"IWS_24334",3.258021457,"State_14",249.0839996,2012-10-01,2.6,1.8,22.22,0,69.45,8.33,3.50033105076631,275,"Late","North Central Hardwood Forests"
94983,11.40415367,1513.2498,"IWS_24334",3.258021457,"State_14",249.0839996,2012-10-18,27,1.3,22.22,0,69.45,8.33,3.50033105076631,292,"Late","North Central Hardwood Forests"
95068,6.483776518,1031.9072,"IWS_26817",32.22631772,"State_14",275.8540039,2010-10-11,2.3,2.8,1.13,41.52,52.82,4.52,0.201195078331152,284,"Late","North Central Hardwood Forests"
95068,6.483776518,1031.9072,"IWS_26817",32.22631772,"State_14",275.8540039,2011-10-03,1.9,3.7,1.13,41.52,52.82,4.52,0.201195078331152,276,"Late","North Central Hardwood Forests"
95068,6.483776518,1031.9072,"IWS_26817",32.22631772,"State_14",275.8540039,2011-10-17,8.5,3.2,1.13,41.52,52.82,4.52,0.201195078331152,290,"Late","North Central Hardwood Forests"
95068,6.483776518,1031.9072,"IWS_26817",32.22631772,"State_14",275.8540039,2009-10-07,2.8,2,1.13,41.52,52.82,4.52,0.201195078331152,280,"Late","North Central Hardwood Forests"
96015,58.48720474,3169.0291,"IWS_22574",143.1272833,"State_14",278.8678894,2010-10-11,12.7,2.75,3.21,89.49,4.21,3.08,0.408637706183584,284,"Late","North Central Hardwood Forests"
96015,58.48720474,3169.0291,"IWS_22574",143.1272833,"State_14",278.8678894,2011-10-24,12,2.5,3.21,89.49,4.21,3.08,0.408637706183584,297,"Late","North Central Hardwood Forests"
96015,58.48720474,3169.0291,"IWS_22574",143.1272833,"State_14",278.8678894,2009-10-05,12.39,2.58,3.21,89.49,4.21,3.08,0.408637706183584,278,"Late","North Central Hardwood Forests"
96015,58.48720474,3169.0291,"IWS_22574",143.1272833,"State_14",278.8678894,2009-10-26,12.09,2.68,3.21,89.49,4.21,3.08,0.408637706183584,299,"Late","North Central Hardwood Forests"
96015,58.48720474,3169.0291,"IWS_22574",143.1272833,"State_14",278.8678894,2012-10-22,19,2.3,3.21,89.49,4.21,3.08,0.408637706183584,296,"Late","North Central Hardwood Forests"
96068,64.98889445,4578.7699,"IWS_23208",244.7441991,"State_14",285.0740051,2010-10-25,6,3,2.45,24.89,52.02,20.64,0.265538038037201,298,"Late","North Central Hardwood Forests"
96068,64.98889445,4578.7699,"IWS_23208",244.7441991,"State_14",285.0740051,2010-10-12,5,3.9,2.45,24.89,52.02,20.64,0.265538038037201,285,"Late","North Central Hardwood Forests"
96068,64.98889445,4578.7699,"IWS_23208",244.7441991,"State_14",285.0740051,2011-10-27,78,1.15,2.45,24.89,52.02,20.64,0.265538038037201,300,"Late","North Central Hardwood Forests"
96068,64.98889445,4578.7699,"IWS_23208",244.7441991,"State_14",285.0740051,2011-11-08,59,1.45,2.45,24.89,52.02,20.64,0.265538038037201,312,"Late","North Central Hardwood Forests"
96068,64.98889445,4578.7699,"IWS_23208",244.7441991,"State_14",285.0740051,2011-10-11,88,0.85,2.45,24.89,52.02,20.64,0.265538038037201,284,"Late","North Central Hardwood Forests"
96068,64.98889445,4578.7699,"IWS_23208",244.7441991,"State_14",285.0740051,2012-10-09,42,1.05,2.45,24.89,52.02,20.64,0.265538038037201,283,"Late","North Central Hardwood Forests"
96122,26.65640972,3457.5916,"IWS_27903",265.3946243,"State_14",281.9339905,2010-10-22,4.1,3.2,4.24,6.82,35.15,53.79,0.100440654328657,295,"Late","North Central Hardwood Forests"
96122,26.65640972,3457.5916,"IWS_27903",265.3946243,"State_14",281.9339905,2011-10-20,8,3.4,4.24,6.82,35.15,53.79,0.100440654328657,293,"Late","North Central Hardwood Forests"
98189,5.44458308,1199.7744,"IWS_27285",68.77548568,"State_14",287.4639893,2010-10-11,2.7,2.9,4.19,4.33,38.66,52.81,0.0791645893324937,284,"Late","North Central Hardwood Forests"
98189,5.44458308,1199.7744,"IWS_27285",68.77548568,"State_14",287.4639893,2011-10-11,4.5,3.5,4.19,4.33,38.66,52.81,0.0791645893324937,284,"Late","North Central Hardwood Forests"
98189,5.44458308,1199.7744,"IWS_27285",68.77548568,"State_14",287.4639893,2012-10-02,10,3.04,4.19,4.33,38.66,52.81,0.0791645893324937,276,"Late","North Central Hardwood Forests"
99169,39.8990031,3962.5959,"IWS_26512",223.8082182,"State_14",254.552002,2010-10-12,5.8,1.6,13.59,73.11,13.1,0.2,0.178273181480518,285,"Late","North Central Hardwood Forests"
101243,6.200635443,1287.903,"IWS_28786",9.742343342,"State_14",281.0450745,2010-10-02,3.3,2.3,4.67,69.16,14.02,12.15,0.636462422369019,275,"Late","North Central Hardwood Forests"
101243,6.200635443,1287.903,"IWS_28786",9.742343342,"State_14",281.0450745,2010-10-18,4,2.3,4.67,69.16,14.02,12.15,0.636462422369019,291,"Late","North Central Hardwood Forests"
101243,6.200635443,1287.903,"IWS_28786",9.742343342,"State_14",281.0450745,2011-10-10,3.5,3.1,4.67,69.16,14.02,12.15,0.636462422369019,283,"Late","North Central Hardwood Forests"
101243,6.200635443,1287.903,"IWS_28786",9.742343342,"State_14",281.0450745,2011-10-21,1.6,3.1,4.67,69.16,14.02,12.15,0.636462422369019,294,"Late","North Central Hardwood Forests"
101243,6.200635443,1287.903,"IWS_28786",9.742343342,"State_14",281.0450745,2009-10-17,2,2.5,4.67,69.16,14.02,12.15,0.636462422369019,290,"Late","North Central Hardwood Forests"
102216,13.52344159,2723.5228,"IWS_26982",69.30656589,"State_14",297.25,2011-10-06,2.5,2.8,13.08,42.09,40.67,4.14,0.195124969998712,279,"Late","North Central Hardwood Forests"
102216,13.52344159,2723.5228,"IWS_26982",69.30656589,"State_14",297.25,2009-10-19,8.4,2.3,13.08,42.09,40.67,4.14,0.195124969998712,292,"Late","North Central Hardwood Forests"
103201,4.602979168,982.7832,"IWS_26475",2.91136306,"State_14",214.9420929,2010-10-13,12,1.5,3.23,58.06,38.71,0,1.5810392153564,286,"Late","North Central Hardwood Forests"
103201,4.602979168,982.7832,"IWS_26475",2.91136306,"State_14",214.9420929,2011-10-06,2.2,3.2,3.23,58.06,38.71,0,1.5810392153564,279,"Late","North Central Hardwood Forests"
103201,4.602979168,982.7832,"IWS_26475",2.91136306,"State_14",214.9420929,2011-10-24,13,2.6,3.23,58.06,38.71,0,1.5810392153564,297,"Late","North Central Hardwood Forests"
103201,4.602979168,982.7832,"IWS_26475",2.91136306,"State_14",214.9420929,2009-10-19,8.4,3.2,3.23,58.06,38.71,0,1.5810392153564,292,"Late","North Central Hardwood Forests"
103201,4.602979168,982.7832,"IWS_26475",2.91136306,"State_14",214.9420929,2012-10-03,7.1,3,3.23,58.06,38.71,0,1.5810392153564,277,"Late","North Central Hardwood Forests"
103201,4.602979168,982.7832,"IWS_26475",2.91136306,"State_14",214.9420929,2012-10-16,1.1,6.2,3.23,58.06,38.71,0,1.5810392153564,290,"Late","North Central Hardwood Forests"
105615,62.81645401,3525.1129,"IWS_36861",107.0832313,"State_14",408.6940002,2012-10-16,1,3,3.19,5.53,76.44,14.84,0.586613359042332,290,"Late","Northern Lakes and Forests"
108402,14.20878591,2568.2627,"IWS_29082",3958.51092,"State_14",280.2625427,2010-10-14,48,0.6,0.6,85.19,4.39,9.82,0.00358942698331624,287,"Late","Western Corn Belt Plains"
108402,14.20878591,2568.2627,"IWS_29082",3958.51092,"State_14",280.2625427,2011-10-06,150,0.3,0.6,85.19,4.39,9.82,0.00358942698331624,279,"Late","Western Corn Belt Plains"
108402,14.20878591,2568.2627,"IWS_29082",3958.51092,"State_14",280.2625427,2012-10-02,33,0.6,0.6,85.19,4.39,9.82,0.00358942698331624,276,"Late","Western Corn Belt Plains"
109348,4.308651813,1094.4751,"IWS_19722",155.3632636,"State_14",267.6450806,2012-10-02,23,1.05,0.75,98.44,0.81,0,0.0277327581383274,276,"Late","North Central Hardwood Forests"
110678,330.7047318,8460.7288,"IWS_32977",1904.757589,"State_14",466.449585,2012-10-07,28,1.8,1.11,4.31,92.97,1.61,0.173620377579711,281,"Late","Northern Lakes and Forests"
111528,6.087080221,1319.6861,"IWS_27614",27.84507929,"State_14",268.8379822,2009-10-07,140,0.2,8.89,36.82,11.74,42.54,0.2186052392814,280,"Late","North Central Hardwood Forests"
114627,247.0149,9113.2261,"IWS_31965",1051.491849,"State_14",376.2900085,2009-10-19,16.1,0.37,1.15,24.41,6.71,67.73,0.234918511479588,292,"Late","Western Corn Belt Plains"
115659,8.443337622,1519.2584,"IWS_29000",781.4068403,"State_14",242.9450073,2012-10-02,3.2,3.6,0.65,54.95,20.19,24.2,0.0108053029312597,276,"Late","North Central Hardwood Forests"
117581,4.544826608,1092.3558,"IWS_24103",239.6129396,"State_14",272.8569946,2009-10-01,9.8,1.5,2.75,65.05,21.3,10.91,0.0189673671863754,274,"Late","North Central Hardwood Forests"
117581,4.544826608,1092.3558,"IWS_24103",239.6129396,"State_14",272.8569946,2009-10-16,7.3,2,2.75,65.05,21.3,10.91,0.0189673671863754,289,"Late","North Central Hardwood Forests"
117631,6.398179056,1473.0476,"IWS_22863",895.3414711,"State_14",274.9500732,2010-10-03,32,1.2,1.77,72.1,5.38,20.73,0.00714607695781065,276,"Late","North Central Hardwood Forests"
117631,6.398179056,1473.0476,"IWS_22863",895.3414711,"State_14",274.9500732,2010-10-16,35,1,1.77,72.1,5.38,20.73,0.00714607695781065,289,"Late","North Central Hardwood Forests"
117631,6.398179056,1473.0476,"IWS_22863",895.3414711,"State_14",274.9500732,2011-10-08,35,1.1,1.77,72.1,5.38,20.73,0.00714607695781065,281,"Late","North Central Hardwood Forests"
117631,6.398179056,1473.0476,"IWS_22863",895.3414711,"State_14",274.9500732,2011-10-29,8.9,1.3,1.77,72.1,5.38,20.73,0.00714607695781065,302,"Late","North Central Hardwood Forests"
117631,6.398179056,1473.0476,"IWS_22863",895.3414711,"State_14",274.9500732,2009-10-04,26,1.22,1.77,72.1,5.38,20.73,0.00714607695781065,277,"Late","North Central Hardwood Forests"
117631,6.398179056,1473.0476,"IWS_22863",895.3414711,"State_14",274.9500732,2009-10-17,13,1.3,1.77,72.1,5.38,20.73,0.00714607695781065,290,"Late","North Central Hardwood Forests"
117631,6.398179056,1473.0476,"IWS_22863",895.3414711,"State_14",274.9500732,2012-10-07,56,0.8,1.77,72.1,5.38,20.73,0.00714607695781065,281,"Late","North Central Hardwood Forests"
117631,6.398179056,1473.0476,"IWS_22863",895.3414711,"State_14",274.9500732,2012-10-21,30,1,1.77,72.1,5.38,20.73,0.00714607695781065,295,"Late","North Central Hardwood Forests"
118775,29.18016589,3302.3656,"IWS_26122",491.8421212,"State_14",257.6520081,2011-11-04,9.3,3.5,3.04,87.19,7.73,2.05,0.0593283182392066,308,"Late","North Central Hardwood Forests"
118775,29.18016589,3302.3656,"IWS_26122",491.8421212,"State_14",257.6520081,2011-11-28,12,3,3.04,87.19,7.73,2.05,0.0593283182392066,332,"Late","North Central Hardwood Forests"
118775,29.18016589,3302.3656,"IWS_26122",491.8421212,"State_14",257.6520081,2012-10-29,2.7,3.35,3.04,87.19,7.73,2.05,0.0593283182392066,303,"Late","North Central Hardwood Forests"
118786,13.14555047,2239.4451,"IWS_28463",155.0958451,"State_14",292.9339905,2010-10-21,21,1.22,3.83,6.9,42.37,46.9,0.0847575927100061,294,"Late","North Central Hardwood Forests"
118786,13.14555047,2239.4451,"IWS_28463",155.0958451,"State_14",292.9339905,2011-10-24,1.7,1.7,3.83,6.9,42.37,46.9,0.0847575927100061,297,"Late","North Central Hardwood Forests"
118786,13.14555047,2239.4451,"IWS_28463",155.0958451,"State_14",292.9339905,2009-10-14,1.6,1.5,3.83,6.9,42.37,46.9,0.0847575927100061,287,"Late","North Central Hardwood Forests"
119725,103.3973093,13001.8454,"IWS_19699",457.2264682,"State_14",375.1099854,2010-10-05,16,1.98,1.87,15.95,78.85,3.31,0.226140253225174,278,"Late","Northern Lakes and Forests"
